index,0,1,2,3,4,5,6,7,8,9
129865,6617,7564,7297,26562,62956,3060,26782,56757,51698,149
129867,912,6982,1127,103107,7092,2000,8739,5119,5152,3794
129874,59392,70984,87079,93270,104879,778,7334,50011,88950,1938
129877,109487,7616,26782,7025,51698,7297,26562,56757,62956,149
129883,109487,6617,3060,26782,51698,26562,7297,62956,56757,149
129888,2167,7338,8482,2145,74089,33683,33838,1707,32011,109673
129889,61729,44301,2436,5237,8967,33669,4886,85022,56941,3658
129891,110882,51638,8341,6598,4847,7790,3448,57640,2371,913
129894,6583,1611,60818,47894,45335,8039,1995,104944,4005,27899
129896,1387,1883,31101,1699,1834,6888,7790,8341,2371,913
129897,58655,7141,3205,3698,57640,1834,87430,2371,7790,913
129903,5956,4847,4833,33725,34405,1699,2371,1387,6888,913
129906,88950,93270,104879,4664,2519,67695,2939,5013,8928,7024
129907,102684,26782,3060,7025,51698,26562,7297,56757,62956,149
129924,102684,7025,3060,26782,26562,51698,7297,62956,56757,149
129927,7616,3060,7025,26782,26562,7297,51698,56757,62956,149
129942,3060,102684,7616,7025,7297,26562,56757,62956,51698,149
129959,7297,2316,26562,4276,102684,7616,51698,7025,56757,149
129961,1136,3273,103539,225,151,1103,6060,32009,41571,1834
129963,1834,292,48593,57640,337,3698,2926,802,3205,7790
129966,5269,83369,4161,6791,6888,1387,2371,34405,1699,913
129976,102684,3060,7025,26782,51698,62956,26562,7297,56757,149
129978,6888,43832,3448,1834,6598,5404,1883,31101,57640,913
129983,6533,3060,7025,26782,51698,26562,7297,62956,56757,149
129984,5464,58303,3658,2413,8923,261,4267,112804,1225,2436
129989,5294,7334,8496,31445,39444,108945,60514,3966,53921,5095
129992,913,5011,81456,4688,3882,3587,2413,51660,53121,1225
129993,6617,109487,3060,51698,26782,7297,26562,56757,62956,149
130006,3060,102684,7025,26782,26562,51698,7297,62956,56757,149
130014,102684,7616,26782,7297,26562,7025,62956,51698,56757,149
130026,3448,3698,57640,87430,1387,31101,1834,2371,7790,913
130031,6612,1699,7708,2394,93498,5269,33725,913,4833,74089
130049,1883,1699,6791,708,4847,8341,1387,6888,2371,913
130051,31445,63876,702,3521,7743,26147,903,102445,8928,149
130052,7025,3060,102684,26782,26562,7297,51698,62956,56757,149
130062,2000,25841,5504,4422,3794,31035,69849,3928,103107,45517
130063,74228,46530,6195,4489,6966,74541,54331,3448,913,1023
130083,62956,4723,51698,5255,4973,6533,56757,7025,3262,149
130084,6617,7025,3060,26782,51698,26562,7297,56757,62956,149
130091,109487,6617,51698,26782,3060,56757,26562,7297,62956,149
130092,102684,26782,3060,7025,51698,26562,7297,56757,62956,149
130096,102684,7025,27311,26782,7297,26562,62956,51698,56757,149
130106,51562,52604,54513,59392,70984,87079,93270,104879,778,88950
130110,7616,102684,26782,7025,7297,26562,51698,62956,56757,149
130111,33683,91199,6869,836,109673,27373,32011,2145,2070,529
130112,3698,1136,87430,2371,58655,1834,2926,913,3205,7790
130123,2501,3521,26147,112171,3966,60514,65188,77846,7026,8496
130126,52448,6617,26782,3060,26562,56757,8446,7297,62956,149
130128,3060,26782,102684,7025,7297,51698,26562,62956,56757,149
130130,4930,5782,31923,51698,56757,5016,1392,2253,2867,149
130136,4686,86882,34359,27878,1385,2125,89190,68932,836,3090
130138,102684,7025,3060,26782,26562,51698,7297,56757,62956,149
130145,7025,52448,102684,7297,62956,3060,6533,51698,56757,149
130149,7743,5418,7334,31445,39444,60514,3633,63876,2939,108945
130150,58025,51638,58655,4847,364,8341,2371,7790,1834,913
130156,102684,7025,3060,26782,7297,51698,26562,62956,56757,149
130165,903,1729,1938,702,5013,5294,4980,6705,61729,661
130175,102684,3060,7025,26782,26562,7297,51698,56757,62956,149
130185,2413,64969,3964,1225,58303,3827,4267,954,8923,261
130189,102684,3060,7025,26782,51698,7297,26562,56757,62956,149
130190,3060,26782,7616,7025,26562,51698,7297,56757,62956,149
130192,3060,102684,26782,7025,26562,7297,62956,51698,56757,149
130193,40815,79720,2598,3646,4422,1649,2121,33164,103107,3794
130200,6178,1014,5523,4267,3587,261,663,8923,1225,2413
130202,102684,7616,26782,7025,7297,26562,51698,62956,56757,149
130204,103372,2470,27456,26939,6996,4194,87234,89190,97057,48879
130236,7025,26782,3060,7616,51698,7297,26562,56757,62956,149
130254,3730,37853,880,48394,68932,74624,3364,3090,46772,4068
130255,102684,51698,109487,3060,26782,62956,7297,26562,56757,149
130261,102684,109487,6617,26782,3060,62956,56757,26562,7297,149
130262,3448,8341,1834,364,57640,31101,87430,7790,2371,913
130264,6617,102684,3060,51698,26782,26562,7297,62956,56757,149
130266,26562,3060,6617,6533,51698,62956,26782,56757,7297,149
130268,2792,553,48982,42004,162,5690,1527,1356,3015,5872
130269,6617,109487,62956,3060,26562,26782,56757,7297,51698,149
130273,6533,4276,2170,26562,3983,62956,376,56757,7297,149
130276,6612,7708,157,4161,1699,2394,5269,4833,33725,74089
130280,7345,8496,77846,6238,97921,44761,8273,45028,4862,44301
130283,986,2394,6612,33838,1699,1036,1777,4161,5269,74089
130285,299,26562,26782,102684,7297,7025,62956,56757,51698,149
130286,1380,102684,26562,3060,26782,56757,109487,51698,7616,149
130302,7025,102684,3060,26782,7297,26562,62956,51698,56757,149
130310,102684,7025,3060,51698,26782,26562,7297,62956,56757,149
130311,2253,162,5016,2596,5782,1073,34150,6254,553,3203
130320,26782,51698,3060,109487,26562,62956,8446,56757,7297,149
130322,3770,7235,8496,8937,5013,26578,3134,84637,5060,71468
130323,109487,3060,7025,26782,51698,7297,26562,62956,56757,149
130324,3964,2381,53466,3176,112804,3658,1280,2000,64969,2436
130333,708,3448,1883,57640,31101,8341,1387,6888,2371,913
130341,3658,663,3964,59126,4267,261,3176,64969,2436,112804
130350,6159,58376,2470,33750,40732,801,2613,3869,8604,6982
130351,101525,98243,99468,44761,4862,1091,90645,33669,44301,4886
130356,51638,1834,8341,58655,43832,7141,3205,2371,7790,913
130361,102684,3060,26782,7025,26562,7297,51698,62956,56757,149
130362,7025,102684,26782,7616,51698,7297,26562,62956,56757,149
130363,102684,7025,3060,26782,26562,7297,51698,62956,56757,149
130367,52604,53921,54513,59392,70984,87079,88950,93270,104879,5095
130368,51698,109487,8446,3060,26562,62956,26782,56757,7297,149
130386,104879,5937,33072,7334,60514,5418,6971,6586,53921,5095
130390,7616,3060,7025,26782,26562,7297,51698,62956,56757,149
130391,44731,50011,88950,2519,31445,39444,60514,67695,7345,149
130396,3205,51638,7943,58655,3698,6763,1136,7790,57640,913
130398,7616,102684,26782,7025,26562,7297,51698,62956,56757,149
130407,6705,3634,5843,71468,7024,95567,6887,61729,47610,3104
130416,8496,33072,60514,88950,112171,1938,3966,31445,39444,50011
130417,7616,26782,7025,102684,7297,51698,62956,26562,56757,149
130418,3060,7616,102684,26782,51698,62956,26562,7297,56757,149
130420,26782,102684,7025,3060,26562,7297,51698,62956,56757,149
130421,2587,108548,4276,8799,27311,7025,2316,56757,51698,149
130426,5269,111360,2394,82053,93498,71131,6358,33725,4833,74089
130431,3060,102684,7025,26782,51698,26562,7297,62956,56757,149
130434,3060,102684,7025,26782,26562,7297,62956,51698,56757,149
130438,7297,56757,26782,7616,62956,103048,6493,5329,1371,149
130446,1029,26782,7616,109487,7025,7297,56757,62956,26562,149
130450,5629,5608,7541,48879,52245,23,73027,87234,27456,6996
130454,6617,7616,26782,51698,3060,26562,62956,7297,56757,149
130455,33838,7713,71131,109673,1707,529,2145,6358,93498,74089
130457,7616,3060,7025,26782,26562,7297,62956,51698,56757,149
130459,102684,3060,7025,26782,26562,7297,51698,62956,56757,149
130461,6598,708,1883,364,6888,4847,1387,8341,2371,913
130465,7616,3060,109487,7025,51698,7297,26562,56757,62956,149
130468,3698,4489,7141,31101,87430,57640,1834,2371,7790,913
130472,299,102684,2360,26782,3060,56757,26562,62956,51698,149
130473,4833,4589,6791,6888,1387,1699,2371,33725,4847,913
130475,34405,1387,5956,708,6888,2371,8341,6791,1699,913
130477,3060,102684,7025,26782,26562,51698,7297,62956,56757,149
130479,51698,26782,52448,6617,3060,7297,56757,62956,26562,149
130480,299,3060,109487,7297,51698,62956,26562,26782,56757,149
130485,87430,31101,6888,6791,1883,8341,1387,4847,2371,913
130493,7616,102684,26782,7025,7297,26562,62956,51698,56757,149
130496,1938,3633,4664,67695,53921,5095,112171,6971,97921,190
130501,4589,7492,596,492,757,199,48394,6886,913,25839
130502,6617,56757,26562,26782,7297,52448,51698,62956,3060,149
130504,109487,26782,3060,7025,26562,51698,7297,56757,62956,149
130511,3205,8341,58655,57640,31101,2371,87430,1834,913,7790
130512,102684,7025,26782,3060,7297,51698,26562,62956,56757,149
130516,7616,3060,26782,7025,26562,51698,7297,62956,56757,149
130517,109487,7616,3060,26782,26562,7297,51698,62956,56757,149
130522,3430,4833,4161,6358,986,1707,1036,5269,33838,74089
130527,102684,26782,7025,51698,26562,7297,3060,62956,56757,149
130528,1707,2145,1292,33683,71327,33838,2585,1036,5269,74089
130535,46530,708,26554,7492,6966,6886,1883,423,913,48394
130542,109487,102684,26562,26782,62956,7297,8446,56757,3060,149
130544,102684,3060,7025,26782,26562,7297,51698,62956,56757,149
130545,51698,6533,56757,26782,8446,3060,7297,62956,26562,149
130549,26562,83219,6617,7616,7297,51698,26782,56757,62956,149
130555,102684,3060,26782,7025,7297,26562,62956,51698,56757,149
130559,8576,8482,33683,2167,74089,1036,1707,32011,33838,109673
130561,8273,4228,98243,45028,101525,99468,44761,4862,44301,90645
130564,102684,3060,7025,26782,26562,51698,7297,62956,56757,149
130566,102684,3060,7025,26782,51698,26562,7297,62956,56757,149
130568,7713,3034,93498,109673,413,3730,6358,6335,44191,74089
130572,7616,26782,102684,7025,26562,7297,62956,51698,56757,149
130573,102684,7025,3060,26782,26562,7297,51698,62956,56757,149
130588,7025,7616,3060,51698,26562,26782,7297,62956,56757,149
130589,1883,7789,101362,6888,31101,2371,6791,1387,708,913
130593,4228,53123,45028,98243,101525,44761,4862,99468,44301,4886
130599,7616,26782,7025,51698,3060,26562,7297,56757,62956,149
130600,102684,26782,3060,7025,26562,51698,7297,56757,62956,149
130605,151,41585,2371,83369,1699,8341,6888,2530,1387,913
130608,7025,109487,3060,26782,51698,26562,7297,56757,62956,149
130611,6996,33750,567,58376,88,4061,103048,23,27899,1371
130612,5464,261,7981,64969,112138,58303,74685,8923,3827,954
130616,7025,6617,51698,3060,26562,26782,56757,7297,62956,149
130619,102684,26782,7025,51698,26562,7616,56757,7297,62956,149
130622,3060,7616,7025,26782,26562,7297,51698,62956,56757,149
130626,102684,26782,7025,3060,51698,26562,7297,62956,56757,149
130627,4161,2394,6358,7437,71131,44191,4833,5269,93498,74089
130630,44301,27271,4262,6327,33592,33669,5152,1091,4886,2000
130632,6617,109487,7025,26782,26562,51698,7297,56757,62956,149
130644,87430,4847,57640,3448,8341,1387,31101,7790,2371,913
130646,4813,6791,1699,32770,86882,1883,27456,6996,913,3090
130647,48879,2134,103372,73027,3090,6996,87234,7489,27456,1265
130651,6617,7025,3060,26782,51698,26562,7297,62956,56757,149
130652,7025,109487,3060,51698,26782,7297,26562,56757,62956,149
130654,108945,7026,112171,3578,60514,44731,67695,39444,1938,5095
130660,3060,7025,102684,62956,26782,26562,7297,51698,56757,149
130662,3508,801,2470,8604,33750,6159,70286,103048,6996,23
130671,1580,102684,1380,7297,3060,62956,26782,51698,56757,149
130672,87430,1387,6598,31101,8341,708,6791,1883,2371,913
130685,3060,7025,102684,26782,7297,62956,26562,51698,56757,149
130686,1537,1405,1356,3015,2410,2151,48825,553,3738,7065
130687,102684,26782,7025,3060,51698,7297,26562,62956,56757,149
130689,4833,1387,33725,7708,5956,65216,6791,34405,1699,913
130699,102684,3060,7025,26782,26562,51698,7297,62956,56757,149
130706,6617,8446,51698,26782,3060,26562,56757,7297,62956,149
130716,109487,51698,3060,52448,26782,7297,56757,26562,62956,149
130720,6358,2394,157,44191,4833,3730,93498,33725,74089,6335
130724,82169,1480,79879,102684,3033,7025,27311,51698,56757,149
130734,1883,31101,6888,4847,1387,1834,8341,7790,2371,913
130745,1938,65188,67695,108945,26147,7026,1729,44731,4350,5005
130746,88950,93270,104879,7345,193,31445,39444,3578,60514,53921
130749,68237,46572,7387,2371,2166,8341,2000,2436,913,1883
130752,3060,102684,26782,7025,62956,26562,7297,51698,56757,149
130754,1387,7789,6888,4847,33725,5956,6791,7708,1699,913
130756,52604,54513,59392,70984,87079,88950,93270,104879,108945,193
130758,89343,4973,26398,32387,1192,27311,31923,1480,5782,149
130762,91199,33585,5319,32011,34359,103048,5680,80241,231,4686
130763,26782,102684,51698,109487,6617,7297,56757,26562,62956,149
130766,102684,7025,3060,26782,51698,26562,7297,62956,56757,149
130767,7616,3060,26782,7025,26562,51698,7297,62956,56757,149
130769,7616,7025,26562,102684,26782,7297,62956,51698,56757,149
130773,7616,7025,3060,26782,51698,26562,7297,62956,56757,149
130780,34405,708,1699,8341,4847,2371,6888,6791,1387,913
130781,3060,102684,7025,26782,26562,51698,62956,7297,56757,149
130784,2557,45028,5843,3634,8273,26578,4448,6887,4862,44301
130789,1079,71131,7437,5446,101362,3079,3730,93498,6335,44191
130795,3060,1580,6617,26562,51698,7297,26782,56757,62956,149
130796,102684,3060,109487,7616,7025,26562,62956,7297,56757,149
130799,109487,102684,7025,6533,51698,7297,26562,62956,56757,149
130803,109487,26782,7025,3060,51698,7297,26562,62956,56757,149
130805,102684,7616,7297,7025,26782,26562,51698,62956,56757,149
130812,26562,6533,62956,26782,102684,7025,7297,51698,56757,149
130818,5011,943,3176,3658,71252,8967,59126,2436,112804,1225
130819,6612,7437,2394,4161,6358,33725,4833,5269,93498,74089
130822,79879,62956,102684,7025,26782,4276,26562,56757,51698,149
130825,7616,102684,26782,7025,51698,7297,26562,62956,56757,149
130826,3060,7616,102684,7025,26562,7297,51698,62956,56757,149
130827,102684,7616,7297,27311,26562,62956,7025,56757,51698,149
130829,1952,103539,802,2926,7258,74228,7790,4470,3205,58655
130830,3300,81786,92507,2993,2571,5005,3565,3812,64969,1984
130832,7616,3060,7025,26782,51698,7297,26562,62956,56757,149
130835,3090,68932,7713,5107,93498,7294,529,71131,74089,6358
130836,90809,2325,1769,3117,106002,2585,940,6869,91199,4686
130843,109673,5107,836,2145,71131,529,1707,68932,195,3090
130845,4470,87430,913,57640,337,1136,1834,2926,3205,7790
130847,3448,1883,8341,1387,708,6888,6791,4847,2371,913
130856,903,3966,6586,7334,88950,8496,65188,67695,26147,77846
130857,33725,7437,4833,82053,2394,6358,71131,5269,93498,74089
130859,8341,83369,7708,33725,4847,6888,2371,1699,1387,913
130866,7616,3060,7025,26782,26562,7297,51698,62956,56757,149
130867,26782,7616,102684,26562,7297,7025,62956,51698,56757,149
130871,5782,26119,5872,553,1356,6999,6773,71619,5690,162
130872,7616,109487,26782,7025,7297,51698,26562,62956,56757,149
130875,3448,6791,1883,1699,1387,8341,4847,6888,2371,913
130876,7616,26782,102684,7025,26562,7297,51698,62956,56757,149
130877,802,1834,3205,57640,6763,71928,48593,1136,7790,337
130878,83219,27706,3060,109487,51698,8446,56757,62956,26562,149
130879,49688,5692,1281,3949,3646,1887,5963,40815,663,90524
130881,7616,299,7297,26562,62956,102684,7025,51698,56757,149
130895,364,708,51638,8341,7141,31101,1834,2371,7790,913
130908,2501,3966,4664,33072,65188,97921,3521,48414,77846,5005
130915,102684,3060,7025,26782,26562,7297,51698,62956,56757,149
130919,102684,7025,3060,26782,51698,26562,62956,7297,56757,149
130923,3430,8491,32011,986,33838,5269,33683,1036,109673,74089
130930,6533,8446,51698,3060,26562,62956,56757,7297,26782,149
130934,59126,2413,7572,33669,5011,56941,112804,4262,3658,2436
130935,51562,52604,54513,59392,60514,70984,87079,88950,93270,104879
130944,802,2371,3698,87430,57640,31101,3205,1834,913,7790
130949,4552,7437,5107,111360,3730,6335,44191,413,71131,93498
130951,6971,7345,67695,77846,3981,65188,1729,2939,7086,97921
130955,299,26562,102684,7297,7025,56757,7616,62956,51698,149
130968,2070,5107,59429,1385,195,68932,27373,836,529,3090
130972,4833,6888,1387,3448,31101,1834,8341,2371,7790,913
130974,8446,3060,26782,109487,6617,26562,56757,62956,7297,149
130984,6617,8446,3060,26562,62956,7297,51698,26782,56757,149
130987,109487,3060,7616,7025,7297,26562,51698,56757,62956,149
130992,3698,58655,2371,31101,57640,87430,3205,1834,913,7790
131000,102684,7025,7616,26782,7297,26562,51698,62956,56757,149
131010,3060,102684,26782,7025,26562,7297,62956,51698,56757,149
131013,109487,3060,7025,26782,7297,51698,26562,62956,56757,149
131016,1380,3060,7933,7616,2316,102684,62956,26562,56757,149
131017,109487,7025,26782,3060,51698,7297,26562,56757,62956,149
131021,31035,90524,2121,3949,4422,69849,3646,2000,103107,149
131023,102684,7616,7025,7297,26782,26562,62956,51698,56757,149
131026,109487,7025,51698,3060,26782,7297,56757,26562,62956,149
131030,2470,27899,107348,5499,1753,4194,89190,97057,34359,48879
131032,55901,6533,7297,2316,102684,56757,26562,7025,51698,149
131036,7025,109487,102684,7297,26562,62956,26782,51698,56757,149
131040,8496,8928,53921,60514,65188,4350,5013,5095,108945,112171
131042,6612,3730,7149,6335,93498,6791,33725,5269,4833,74089
131046,71468,72714,6705,95567,47610,7024,3104,1307,6887,61729
131050,7616,102684,26782,7025,7297,26562,51698,62956,56757,149
131051,1834,4847,3448,57640,1387,31101,8341,7790,2371,913
131052,109487,7025,3060,26782,51698,7297,26562,56757,62956,149
131054,109487,7025,3060,26782,51698,26562,7297,56757,62956,149
131057,7025,109487,26782,51698,3060,7297,62956,26562,56757,149
131062,26782,102684,3060,7025,26562,7297,51698,62956,56757,149
131067,1036,7817,6358,4161,2394,4833,33725,5269,93498,74089
131068,7025,6533,6617,26562,51698,62956,7297,26782,56757,149
131069,1914,3949,60818,4005,1281,103107,3646,1361,1619,90524
131080,102684,3060,7025,26782,51698,26562,7297,62956,56757,149
131082,102684,7025,3060,26782,51698,26562,7297,62956,56757,149
131087,102684,26782,7616,7025,51698,7297,26562,56757,62956,149
131090,31101,1834,6212,3004,2166,913,7790,87430,2371,57640
131091,6335,71131,71327,4247,93498,2167,6358,33838,1036,74089
131092,51562,52604,54513,59392,70984,87079,93270,104879,5095,8928
131100,6533,7616,56757,62956,26562,7025,102684,7297,51698,149
131102,102684,3060,26782,7025,7297,26562,62956,51698,56757,149
131104,31101,1387,1883,364,1834,87430,8341,7790,2371,913
131109,30894,4406,41617,55241,41721,2959,4017,7578,6067,3526
131111,26782,102684,3060,7025,26562,7297,51698,56757,62956,149
131114,48593,337,3698,628,103539,6763,7561,7790,3205,802
131115,3090,59429,7294,7338,38499,2070,2145,109673,27373,529
131118,42009,79006,1191,116823,5732,1952,6558,43897,3205,1136
131126,2798,4194,2145,59429,68932,2070,27373,836,3090,529
131129,7616,102684,26782,26562,7025,7297,62956,56757,51698,149
131132,3060,102684,109487,7025,7297,51698,26562,56757,62956,149
131137,3060,102684,26782,7297,7025,26562,62956,51698,56757,149
